placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-03-12 00:00:00,2025-03-13 00:00:00,473,0,96,52,44,48,26,16,13,10,0,37,46,39,17,17,2,4,5,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-13 00:00:00,2025-03-14 00:00:00,306,1,68,32,21,27,23,15,7,9,0,12,18,21,15,14,14,5,4,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-14 00:00:00,2025-03-15 00:00:00,362,1,113,54,42,28,13,11,8,3,1,12,24,20,11,11,5,2,2,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 00:00:00,2025-03-16 00:00:00,1000,1,244,118,88,104,67,52,34,15,0,48,52,48,65,21,26,8,9,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-16 00:00:00,2025-03-17 00:00:00,65,0,7,6,6,13,4,1,0,2,0,6,10,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-17 00:00:00,2025-03-18 00:00:00,127,0,22,11,20,11,10,2,2,0,0,7,12,12,9,5,2,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-18 00:00:00,2025-03-19 00:00:00,346,1,109,32,26,22,16,12,5,3,0,14,31,27,21,11,7,4,3,0,1,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-19 00:00:00,2025-03-20 00:00:00,76,0,12,8,10,6,2,6,2,0,0,1,2,11,7,3,3,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 00:00:00,2025-03-21 00:00:00,1026,3,193,83,77,106,77,55,42,27,0,40,66,89,60,44,26,24,13,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-21 00:00:00,2025-03-22 00:00:00,664,1,136,46,61,74,42,28,17,16,0,36,48,43,54,26,16,10,10,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-22 00:00:00,2025-03-23 00:00:00,1008,2,247,108,117,106,74,43,21,7,1,47,36,82,46,33,20,10,8,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-23 00:00:00,2025-03-24 00:00:00,1199,1,290,113,113,135,75,65,55,13,0,48,77,65,73,34,19,16,4,0,1,0,0,0,1,1,0,0
tojinbo-shotaro,Face,2025-03-24 00:00:00,2025-03-25 00:00:00,423,1,105,33,42,43,20,11,7,11,0,18,35,36,21,17,6,9,6,0,1,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-25 00:00:00,2025-03-26 00:00:00,553,0,122,53,59,50,32,30,18,1,0,35,44,42,26,16,11,9,5,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-26 00:00:00,2025-03-27 00:00:00,669,0,214,62,57,70,30,24,26,12,1,28,34,36,30,18,11,7,9,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 00:00:00,2025-03-28 00:00:00,908,3,235,74,78,97,62,23,22,10,0,60,63,55,49,34,33,5,4,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-28 00:00:00,2025-03-29 00:00:00,506,1,140,51,43,70,38,12,4,3,0,17,30,22,27,30,10,6,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-29 00:00:00,2025-03-30 00:00:00,1032,2,236,104,99,137,68,42,24,11,0,47,55,56,64,41,29,9,8,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-30 00:00:00,2025-03-31 00:00:00,727,0,206,54,40,62,46,36,22,11,0,63,57,34,30,23,15,20,7,0,0,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-03-31 00:00:00,2025-04-01 00:00:00,449,2,111,39,30,40,29,14,11,5,0,33,32,29,23,22,8,11,7,0,0,0,1,1,1,0,0,0
tojinbo-shotaro,Face,2025-04-01 00:00:00,2025-04-02 00:00:00,246,0,74,15,20,23,21,8,8,5,0,21,9,11,9,8,5,6,1,0,0,1,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-04-02 00:00:00,2025-04-03 00:00:00,535,1,147,41,56,51,27,21,24,7,0,36,23,22,39,22,8,3,5,0,2,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-03 00:00:00,2025-04-04 00:00:00,202,0,56,10,15,18,9,9,10,3,0,14,8,9,14,7,7,6,7,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-04 00:00:00,2025-04-05 00:00:00,304,0,74,30,18,30,23,14,7,4,0,24,18,15,16,12,8,5,3,0,2,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 00:00:00,2025-04-06 00:00:00,872,1,216,112,95,84,49,29,23,13,0,40,43,49,44,35,18,5,13,0,0,0,0,2,0,1,0,0
tojinbo-shotaro,Face,2025-04-06 00:00:00,2025-04-07 00:00:00,330,0,71,35,27,33,30,19,13,5,0,12,23,13,19,10,8,3,9,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-07 00:00:00,2025-04-08 00:00:00,167,0,37,20,16,15,4,8,7,6,0,9,3,15,9,2,5,6,5,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-08 00:00:00,2025-04-09 00:00:00,253,0,43,38,24,23,11,8,3,3,0,10,21,34,19,6,3,3,2,0,0,0,1,0,1,0,0,0
tojinbo-shotaro,Face,2025-04-09 00:00:00,2025-04-10 00:00:00,115,0,29,5,6,15,7,2,8,3,0,8,8,6,5,4,3,1,4,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-10 00:00:00,2025-04-11 00:00:00,85,0,12,3,7,9,7,6,9,5,0,2,4,1,5,3,7,3,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-11 00:00:00,2025-04-12 00:00:00,88,0,25,11,6,8,6,8,4,1,0,3,1,0,2,4,5,1,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-12 00:00:00,2025-04-13 00:00:00,601,0,147,60,42,68,44,39,14,6,0,21,31,37,37,27,16,6,2,0,1,1,1,1,0,0,0,0
tojinbo-shotaro,Face,2025-04-13 00:00:00,2025-04-14 00:00:00,76,0,12,4,7,15,3,1,0,2,0,6,8,3,9,4,2,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-14 00:00:00,2025-04-15 00:00:00,139,0,25,10,10,24,6,8,3,3,1,5,4,4,12,7,6,5,6,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-15 00:00:00,2025-04-16 00:00:00,37,0,7,2,1,7,7,2,2,0,0,0,0,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-16 00:00:00,2025-04-17 00:00:00,16,0,2,2,0,3,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-17 00:00:00,2025-04-18 00:00:00,175,0,44,14,18,15,16,10,4,8,0,12,6,2,13,2,3,2,4,0,0,0,1,1,0,0,0,0
tojinbo-shotaro,Face,2025-04-18 00:00:00,2025-04-19 00:00:00,288,1,75,20,40,27,15,9,7,8,0,15,16,15,13,11,9,5,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-19 00:00:00,2025-04-20 00:00:00,516,0,153,60,43,57,39,18,12,11,0,21,15,22,21,15,15,3,10,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-20 00:00:00,2025-04-21 00:00:00,581,3,148,51,49,51,47,30,18,6,0,37,20,26,34,18,12,15,12,0,1,1,0,1,0,1,0,0
tojinbo-shotaro,Face,2025-04-21 00:00:00,2025-04-22 00:00:00,177,1,34,18,15,19,15,9,7,5,0,7,13,6,8,6,3,2,5,0,0,0,0,3,0,1,0,0
tojinbo-shotaro,Face,2025-04-22 00:00:00,2025-04-23 00:00:00,235,0,44,8,16,22,14,15,14,6,0,16,8,18,16,16,13,3,6,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-23 00:00:00,2025-04-24 00:00:00,81,0,24,18,4,9,7,1,1,1,0,3,2,3,2,1,0,2,2,0,0,0,0,0,0,1,0,0
tojinbo-shotaro,Face,2025-04-24 00:00:00,2025-04-25 00:00:00,107,0,22,7,8,14,12,7,5,5,0,3,5,4,3,3,0,4,5,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-25 00:00:00,2025-04-26 00:00:00,262,1,74,22,24,19,12,5,2,6,0,15,26,16,16,10,5,3,3,0,2,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-26 00:00:00,2025-04-27 00:00:00,573,0,169,62,55,64,33,20,14,16,0,19,30,28,29,15,10,5,2,0,1,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-04-27 00:00:00,2025-04-28 00:00:00,1059,1,248,113,109,127,74,42,32,12,1,38,57,53,48,49,26,12,13,0,3,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-28 00:00:00,2025-04-29 00:00:00,374,0,87,33,40,47,28,14,12,5,1,24,16,15,23,12,9,4,3,0,0,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-29 00:00:00,2025-04-30 00:00:00,780,2,185,73,63,76,68,44,28,16,0,42,35,30,42,27,26,12,10,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-30 00:00:00,2025-05-01 00:00:00,354,2,103,39,36,31,23,20,6,4,0,13,16,18,15,12,4,7,4,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-05-01 00:00:00,2025-05-02 00:00:00,511,0,105,38,64,61,30,20,12,5,0,19,31,51,40,17,9,6,1,0,0,0,0,1,1,0,0,0
tojinbo-shotaro,Face,2025-05-02 00:00:00,2025-05-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-05-03 00:00:00,2025-05-04 00:00:00,558,0,105,50,54,73,47,34,23,4,0,28,30,31,28,21,17,4,7,0,0,1,0,0,0,0,1,0
tojinbo-shotaro,Face,2025-05-04 00:00:00,2025-05-05 00:00:00,539,0,107,44,58,64,44,46,24,15,0,28,24,21,24,23,7,4,6,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-05-05 00:00:00,2025-05-06 00:00:00,566,0,129,70,59,73,35,28,23,13,0,23,18,27,20,18,7,9,14,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-05-06 00:00:00,2025-05-07 00:00:00,554,0,144,44,49,54,43,29,15,5,0,18,48,33,40,15,7,3,5,0,0,2,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-05-07 00:00:00,2025-05-08 00:00:00,48,0,12,4,5,3,4,3,2,2,1,1,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-05-08 00:00:00,2025-05-09 00:00:00,111,0,36,10,9,12,5,3,2,3,0,5,6,4,4,1,4,2,3,0,0,1,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-05-09 00:00:00,2025-05-10 00:00:00,126,0,30,8,6,14,10,9,7,1,0,5,6,1,8,9,6,3,3,0,0,0,0,0,0,0,0,0
